ts,device_id,topic,m_key,m_value
"""2025-10-14T11:45:27.000Z""",cnc,cnc/lathe/z,lathe,3.15
"""2025-10-14T11:45:27.000Z""",cnc,cnc/lathe/programpercent,lathe,31
"""2025-10-14T11:45:28.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:28.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:28.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:45:28.000Z""",demodata,demodata/hump,hump,10
"""2025-10-14T11:45:29.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:29.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:29.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:45:29.000Z""",demodata,demodata/hump,hump,15
"""2025-10-14T11:45:29.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:45:29.000Z""",cncmqtt,cncmqtt/hump,hump,18
"""2025-10-14T11:45:29.000Z""",cnc,cnc/lathe/programpercent,lathe,33
"""2025-10-14T11:45:29.000Z""",cnc,cnc/lathe/x,lathe,92.48
"""2025-10-14T11:45:29.000Z""",cnc,cnc/lathe/z,lathe,-3.65
"""2025-10-14T11:45:30.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:30.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:30.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:45:30.000Z""",demodata,demodata/hump,hump,24
"""2025-10-14T11:45:31.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:31.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:31.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:45:31.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:45:31.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:45:31.000Z""",cncmqtt,cncmqtt/hump,hump,18
"""2025-10-14T11:45:31.000Z""",cnc,cnc/lathe/programpercent,lathe,36
"""2025-10-14T11:45:31.000Z""",cnc,cnc/lathe/x,lathe,77.04
"""2025-10-14T11:45:31.000Z""",cnc,cnc/lathe/z,lathe,-5.82
"""2025-10-14T11:45:32.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:32.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:32.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:45:32.000Z""",demodata,demodata/hump,hump,28
"""2025-10-14T11:45:33.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:33.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:33.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:45:33.000Z""",demodata,demodata/hump,hump,14
"""2025-10-14T11:45:33.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:45:33.000Z""",cncmqtt,cncmqtt/hump,hump,24
"""2025-10-14T11:45:33.000Z""",cnc,cnc/lathe/x,lathe,23.68
"""2025-10-14T11:45:33.000Z""",cnc,cnc/lathe/z,lathe,-8.31
"""2025-10-14T11:45:33.000Z""",cnc,cnc/lathe/programpercent,lathe,39
"""2025-10-14T11:45:34.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:34.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:34.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:45:34.000Z""",demodata,demodata/hump,hump,14
"""2025-10-14T11:45:35.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:35.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:35.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:45:35.000Z""",demodata,demodata/hump,hump,23
"""2025-10-14T11:45:35.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:45:35.000Z""",cncmqtt,cncmqtt/hump,hump,11
"""2025-10-14T11:45:35.000Z""",cnc,cnc/lathe/x,lathe,39.44
"""2025-10-14T11:45:35.000Z""",cnc,cnc/lathe/z,lathe,-4.92
"""2025-10-14T11:45:35.000Z""",cnc,cnc/lathe/programpercent,lathe,42
"""2025-10-14T11:45:36.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:36.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:36.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:45:36.000Z""",demodata,demodata/hump,hump,14
"""2025-10-14T11:45:37.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:37.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:37.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:45:37.000Z""",demodata,demodata/hump,hump,27
"""2025-10-14T11:45:37.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:45:37.000Z""",cncmqtt,cncmqtt/hump,hump,23
"""2025-10-14T11:45:37.000Z""",cnc,cnc/lathe/x,lathe,-13.21
"""2025-10-14T11:45:37.000Z""",cnc,cnc/lathe/z,lathe,9.69
"""2025-10-14T11:45:37.000Z""",cnc,cnc/lathe/programpercent,lathe,44
"""2025-10-14T11:45:38.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:38.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:38.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:45:38.000Z""",demodata,demodata/hump,hump,21
"""2025-10-14T11:45:39.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:39.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:39.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:45:39.000Z""",demodata,demodata/hump,hump,10
"""2025-10-14T11:45:39.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:45:39.000Z""",cncmqtt,cncmqtt/hump,hump,23
"""2025-10-14T11:45:39.000Z""",cnc,cnc/lathe/x,lathe,25.82
"""2025-10-14T11:45:39.000Z""",cnc,cnc/lathe/z,lathe,3.03
"""2025-10-14T11:45:39.000Z""",cnc,cnc/lathe/programpercent,lathe,47
"""2025-10-14T11:45:40.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:40.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:40.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:45:40.000Z""",demodata,demodata/hump,hump,14
"""2025-10-14T11:45:41.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:41.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:41.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:45:41.000Z""",demodata,demodata/hump,hump,13
"""2025-10-14T11:45:41.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:45:41.000Z""",cncmqtt,cncmqtt/hump,hump,30
"""2025-10-14T11:45:41.000Z""",cnc,cnc/lathe/x,lathe,28.39
"""2025-10-14T11:45:41.000Z""",cnc,cnc/lathe/z,lathe,10.05
"""2025-10-14T11:45:41.000Z""",cnc,cnc/lathe/programpercent,lathe,49
"""2025-10-14T11:45:42.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:42.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:42.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:45:42.000Z""",demodata,demodata/hump,hump,23
"""2025-10-14T11:45:43.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:43.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:43.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:45:43.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:45:43.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:45:43.000Z""",cncmqtt,cncmqtt/hump,hump,25
"""2025-10-14T11:45:43.000Z""",cnc,cnc/lathe/x,lathe,25.72
"""2025-10-14T11:45:43.000Z""",cnc,cnc/lathe/z,lathe,-8.59
"""2025-10-14T11:45:43.000Z""",cnc,cnc/lathe/programpercent,lathe,51
"""2025-10-14T11:45:44.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:44.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:44.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:45:44.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:45:45.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:45.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:45.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:45:45.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:45:45.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:45:45.000Z""",cncmqtt,cncmqtt/hump,hump,22
"""2025-10-14T11:45:45.000Z""",cnc,cnc/lathe/x,lathe,77.42
"""2025-10-14T11:45:45.000Z""",cnc,cnc/lathe/z,lathe,4.73
"""2025-10-14T11:45:45.000Z""",cnc,cnc/lathe/programpercent,lathe,53
"""2025-10-14T11:45:46.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:46.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:46.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:45:46.000Z""",demodata,demodata/hump,hump,20
"""2025-10-14T11:45:47.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:47.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:47.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:45:47.000Z""",demodata,demodata/hump,hump,17
"""2025-10-14T11:45:47.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:45:47.000Z""",cncmqtt,cncmqtt/hump,hump,13
"""2025-10-14T11:45:47.000Z""",cnc,cnc/lathe/x,lathe,51.13
"""2025-10-14T11:45:47.000Z""",cnc,cnc/lathe/z,lathe,4.12
"""2025-10-14T11:45:47.000Z""",cnc,cnc/lathe/programpercent,lathe,55
"""2025-10-14T11:45:48.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:48.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:48.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:45:48.000Z""",demodata,demodata/hump,hump,25
"""2025-10-14T11:45:49.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:49.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:49.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:45:49.000Z""",demodata,demodata/hump,hump,28
"""2025-10-14T11:45:49.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:45:49.000Z""",cncmqtt,cncmqtt/hump,hump,25
"""2025-10-14T11:45:49.000Z""",cnc,cnc/lathe/x,lathe,72.2
"""2025-10-14T11:45:49.000Z""",cnc,cnc/lathe/z,lathe,7.31
"""2025-10-14T11:45:49.000Z""",cnc,cnc/lathe/programpercent,lathe,57
"""2025-10-14T11:45:50.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:50.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:50.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:45:50.000Z""",demodata,demodata/hump,hump,20
"""2025-10-14T11:45:51.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:51.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:51.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:45:51.000Z""",demodata,demodata/hump,hump,25
"""2025-10-14T11:45:51.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:45:51.000Z""",cncmqtt,cncmqtt/hump,hump,16
"""2025-10-14T11:45:51.000Z""",cnc,cnc/lathe/x,lathe,58.96
"""2025-10-14T11:45:51.000Z""",cnc,cnc/lathe/z,lathe,-8.67
"""2025-10-14T11:45:51.000Z""",cnc,cnc/lathe/programpercent,lathe,59
"""2025-10-14T11:45:52.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:52.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:52.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:45:52.000Z""",demodata,demodata/hump,hump,30
"""2025-10-14T11:45:53.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:53.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:53.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:45:53.000Z""",demodata,demodata/hump,hump,10
"""2025-10-14T11:45:53.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:45:53.000Z""",cncmqtt,cncmqtt/hump,hump,24
"""2025-10-14T11:45:53.000Z""",cnc,cnc/lathe/x,lathe,3.08
"""2025-10-14T11:45:53.000Z""",cnc,cnc/lathe/z,lathe,-7.82
"""2025-10-14T11:45:53.000Z""",cnc,cnc/lathe/programpercent,lathe,62
"""2025-10-14T11:45:54.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:54.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:54.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:45:54.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:45:55.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:55.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:45:55.000Z""",demodata,demodata/hump,hump,22
"""2025-10-14T11:45:55.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:55.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:45:55.000Z""",cncmqtt,cncmqtt/hump,hump,28
"""2025-10-14T11:45:55.000Z""",cnc,cnc/lathe/x,lathe,25.73
"""2025-10-14T11:45:55.000Z""",cnc,cnc/lathe/z,lathe,3.95
"""2025-10-14T11:45:55.000Z""",cnc,cnc/lathe/programpercent,lathe,65
"""2025-10-14T11:45:56.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:56.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:56.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:45:56.000Z""",demodata,demodata/hump,hump,19
"""2025-10-14T11:45:57.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:57.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:57.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:45:57.000Z""",demodata,demodata/hump,hump,28
"""2025-10-14T11:45:57.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:45:57.000Z""",cncmqtt,cncmqtt/hump,hump,17
"""2025-10-14T11:45:57.000Z""",cnc,cnc/lathe/x,lathe,-2.45
"""2025-10-14T11:45:57.000Z""",cnc,cnc/lathe/z,lathe,9.98
"""2025-10-14T11:45:57.000Z""",cnc,cnc/lathe/programpercent,lathe,68
"""2025-10-14T11:45:58.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:58.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:58.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:45:58.000Z""",demodata,demodata/hump,hump,11
"""2025-10-14T11:45:59.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:59.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:59.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:45:59.000Z""",demodata,demodata/hump,hump,25
"""2025-10-14T11:45:59.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:45:59.000Z""",cncmqtt,cncmqtt/hump,hump,25
"""2025-10-14T11:45:59.000Z""",cnc,cnc/lathe/x,lathe,57.56
"""2025-10-14T11:45:59.000Z""",cnc,cnc/lathe/programpercent,lathe,71
"""2025-10-14T11:45:59.000Z""",cnc,cnc/lathe/z,lathe,-9.14
"""2025-10-14T11:46:00.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:46:00.000Z""",demodata,demodata/hump,hump,25
"""2025-10-14T11:46:00.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:00.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:01.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:01.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:01.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:46:01.000Z""",demodata,demodata/hump,hump,16
"""2025-10-14T11:46:01.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:46:01.000Z""",cncmqtt,cncmqtt/hump,hump,21
"""2025-10-14T11:46:01.000Z""",cnc,cnc/lathe/x,lathe,95.53
"""2025-10-14T11:46:01.000Z""",cnc,cnc/lathe/z,lathe,9.35
"""2025-10-14T11:46:01.000Z""",cnc,cnc/lathe/programpercent,lathe,73
"""2025-10-14T11:46:02.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:46:02.000Z""",demodata,demodata/hump,hump,25
"""2025-10-14T11:46:02.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:02.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:03.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:03.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:46:03.000Z""",demodata,demodata/hump,hump,22
"""2025-10-14T11:46:03.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:03.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:46:03.000Z""",cncmqtt,cncmqtt/hump,hump,17
"""2025-10-14T11:46:03.000Z""",cnc,cnc/lathe/programpercent,lathe,75
"""2025-10-14T11:46:03.000Z""",cnc,cnc/lathe/x,lathe,-3.28
"""2025-10-14T11:46:03.000Z""",cnc,cnc/lathe/z,lathe,3
"""2025-10-14T11:46:04.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:46:04.000Z""",demodata,demodata/hump,hump,21
"""2025-10-14T11:46:04.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:04.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:05.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:46:05.000Z""",demodata,demodata/hump,hump,24
"""2025-10-14T11:46:05.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:05.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:05.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:46:05.000Z""",cncmqtt,cncmqtt/hump,hump,20
"""2025-10-14T11:46:05.000Z""",cnc,cnc/lathe/x,lathe,-3.47
"""2025-10-14T11:46:05.000Z""",cnc,cnc/lathe/z,lathe,-8.02
"""2025-10-14T11:46:05.000Z""",cnc,cnc/lathe/programpercent,lathe,78
"""2025-10-14T11:46:06.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:46:06.000Z""",demodata,demodata/hump,hump,19
"""2025-10-14T11:46:06.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:06.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:07.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:46:07.000Z""",demodata,demodata/hump,hump,20
"""2025-10-14T11:46:07.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:07.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:07.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:46:07.000Z""",cncmqtt,cncmqtt/hump,hump,24
"""2025-10-14T11:46:07.000Z""",cnc,cnc/lathe/x,lathe,91.98
"""2025-10-14T11:46:07.000Z""",cnc,cnc/lathe/z,lathe,-2.33
"""2025-10-14T11:46:07.000Z""",cnc,cnc/lathe/programpercent,lathe,81
"""2025-10-14T11:46:08.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:46:08.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:46:08.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:08.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:09.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:46:09.000Z""",demodata,demodata/hump,hump,22
"""2025-10-14T11:46:09.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:09.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:09.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:46:09.000Z""",cncmqtt,cncmqtt/hump,hump,18
"""2025-10-14T11:46:09.000Z""",cnc,cnc/lathe/x,lathe,79.14
"""2025-10-14T11:46:09.000Z""",cnc,cnc/lathe/z,lathe,-6.26
"""2025-10-14T11:46:09.000Z""",cnc,cnc/lathe/programpercent,lathe,84
"""2025-10-14T11:46:10.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:46:10.000Z""",demodata,demodata/hump,hump,11
"""2025-10-14T11:46:10.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:10.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:11.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:46:11.000Z""",demodata,demodata/hump,hump,19
"""2025-10-14T11:46:11.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:11.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:11.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:46:11.000Z""",cncmqtt,cncmqtt/hump,hump,11
"""2025-10-14T11:46:11.000Z""",cnc,cnc/lathe/x,lathe,38.85
"""2025-10-14T11:46:11.000Z""",cnc,cnc/lathe/z,lathe,1.31
"""2025-10-14T11:46:11.000Z""",cnc,cnc/lathe/programpercent,lathe,87
"""2025-10-14T11:46:12.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:46:12.000Z""",demodata,demodata/hump,hump,12
"""2025-10-14T11:46:12.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:12.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:13.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:46:13.000Z""",demodata,demodata/hump,hump,12
"""2025-10-14T11:46:13.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:13.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:13.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:46:13.000Z""",cncmqtt,cncmqtt/hump,hump,26
"""2025-10-14T11:46:13.000Z""",cnc,cnc/lathe/z,lathe,5.54
"""2025-10-14T11:46:13.000Z""",cnc,cnc/lathe/programpercent,lathe,90
"""2025-10-14T11:46:13.000Z""",cnc,cnc/lathe/x,lathe,-13.07
"""2025-10-14T11:46:14.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:46:14.000Z""",demodata,demodata/hump,hump,30
"""2025-10-14T11:46:14.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:14.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:15.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:46:15.000Z""",demodata,demodata/hump,hump,27
"""2025-10-14T11:46:15.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:15.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:15.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:46:15.000Z""",cncmqtt,cncmqtt/hump,hump,14
"""2025-10-14T11:46:15.000Z""",cnc,cnc/lathe/z,lathe,3.21
"""2025-10-14T11:46:15.000Z""",cnc,cnc/lathe/x,lathe,71.21
"""2025-10-14T11:46:15.000Z""",cnc,cnc/lathe/programpercent,lathe,92
"""2025-10-14T11:46:16.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:46:16.000Z""",demodata,demodata/hump,hump,13
"""2025-10-14T11:46:16.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:16.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:17.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:46:17.000Z""",demodata,demodata/hump,hump,24
"""2025-10-14T11:46:17.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:17.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:17.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:46:17.000Z""",cncmqtt,cncmqtt/hump,hump,28
"""2025-10-14T11:46:17.000Z""",cnc,cnc/lathe/x,lathe,66.76
"""2025-10-14T11:46:17.000Z""",cnc,cnc/lathe/z,lathe,-0.54
"""2025-10-14T11:46:17.000Z""",cnc,cnc/lathe/programpercent,lathe,95
"""2025-10-14T11:46:18.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:46:18.000Z""",demodata,demodata/hump,hump,16
"""2025-10-14T11:46:18.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:18.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:19.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:46:19.000Z""",demodata,demodata/hump,hump,14
"""2025-10-14T11:46:19.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:19.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:19.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:46:19.000Z""",cnc,cnc/lathe/x,lathe,-8.11
"""2025-10-14T11:46:19.000Z""",cncmqtt,cncmqtt/hump,hump,30
"""2025-10-14T11:46:19.000Z""",cnc,cnc/lathe/z,lathe,7.26
"""2025-10-14T11:46:19.000Z""",cnc,cnc/lathe/programpercent,lathe,97
"""2025-10-14T11:46:20.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:46:20.000Z""",demodata,demodata/hump,hump,12
"""2025-10-14T11:46:20.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:20.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:21.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:46:21.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:46:21.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:21.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:21.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:46:21.000Z""",cncmqtt,cncmqtt/hump,hump,18
"""2025-10-14T11:46:21.000Z""",cnc,cnc/lathe/z,lathe,8.63
"""2025-10-14T11:46:21.000Z""",cnc,cnc/lathe/x,lathe,-14.9
"""2025-10-14T11:46:21.000Z""",cnc,cnc/lathe/programpercent,lathe,99
"""2025-10-14T11:46:22.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:46:22.000Z""",demodata,demodata/hump,hump,18
"""2025-10-14T11:46:22.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:22.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:46:23.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:46:23.000Z""",demodata,demodata/hump,hump,26
"""2025-10-14T11:46:23.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:46:23.000Z""",sensor,sensor/h5,h5,44
